Número,Ano,Processo,Modalidade,Objeto,Situação,Valor,Órgão,Categoria,Link Aviso,Link Contrato
25,2015,31810,PREGÃO ELETRÔNICO,Aquisição de Material de Laboratório destinado a Exames Bioquímicos com a cessao do uso de equipamentos,HOMOLOGADA,"799.001,50",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7219,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7219
24,2015,35366,PREGÃO ELETRÔNICO,Aquisição de Display de parede tamanhp A4,HOMOLOGADA,"7.596,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7214,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7214
23,2015,31842,PREGÃO PRESENCIAL,Serviço de confecção de Impressos Gráficos,HOMOLOGADA,"99.880,80",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7191,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7191
22,2015,182801,PREGÃO ELETRÔNICO,Aquisição de Teste Imunológico,HOMOLOGADA,"377.390,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7190,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7190
22,2015,188218,PREGÃO ELETRÔNICO,Registro de Preços para futura aquisição de material para o setor de Ortopedia,HOMOLOGADA,"191.308,91",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7710,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7710
21,2015,280831,PREGÃO ELETRÔNICO,Aquisição de Equipamentos para Laboratório e Agência Transfusional,HOMOLOGADA,"41.881,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7174,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7174
20,2015,100734,PREGÃO ELETRÔNICO,Aquisição de Lâmina de Dermátomo,HOMOLOGADA,"27.500,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7180,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7180
19,2015,32601,PREGÃO ELETRÔNICO,Aquisição de Soros para Classificação de Sangue,HOMOLOGADA,"13.550,32",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7156,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7156
18,2015,35081,PREGÃO ELETRÔNICO,Aquisição de Aparelho Cardioversor/Desfibrilador,HOMOLOGADA,"34.000,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7181,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7181
17,2015,35362,PREGÃO ELETRÔNICO,Aquisição de Aparelho de Ar-Condicionado e TVs Led,HOMOLOGADA,"5.503,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7173,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7173
16,2015,31833,PREGÃO ELETRÔNICO,Aquisição de Material para Microbiologia,HOMOLOGADA,"38.553,64",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7129,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7129
15,2015,32580,PREGÃO ELETRÔNICO,Aquisição de cassetes para digitalizador de raio-x e líquido para limpeza de cassete,HOMOLOGADA,"83.341,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7120,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7120
14,2015,78238,PREGÃO ELETRÔNICO,"Registro de Preços para futuras aquisições de Material de Angioplastia (extensor valvulado, kit parta gastrostomia, injetor de esclerose).",HOMOLOGADA,"247.794,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7124,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7124
13,2015,35051,PREGÃO ELETRÔNICO,Aquisição de Sistema de Suporte de Ventilação – BIPAP,HOMOLOGADA,"80.300,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7115,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7115
11,2015,141149,PREGÃO PRESENCIAL,Contrato de Manutenção com Empresa Especializada para o suporte do sistema de armazenamento de IMAGENS MÉDICAS,HOMOLOGADA,"72.000,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7091,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7091
10,2015,35043,PREGÃO ELETRÔNICO,Aquisição de Aparelho de Ultrassonografia,HOMOLOGADA,"155.000,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7062,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7062
09,2015,43483,PREGÃO ELETRÔNICO,Contrato de serviços de testes de desempenho e plano de proteção radiológica.,HOMOLOGADA,"12.399,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7047,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7047
08,2015,15833,PREGÃO ELETRÔNICO,aquisição de acessórios para tensiômetro e acessórios de gases medicinais,HOMOLOGADA,"75.528,76",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7031,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7031
07,2015,32112,PREGÃO ELETRÔNICO,Aquisição de filtro para equipamentos de ventilação mecânica,HOMOLOGADA,"53.725,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7025,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7025
06,2015,35068,PREGÃO ELETRÔNICO,Aquisição de Perfuradores ortopédicos,HOMOLOGADA,"225.990,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7019,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7019
05,2015,44288,PREGÃO PRESENCIAL,Contratação de Empresa para Manutenção Preventiva e Corretiva de Equipamentos de Refrigeração,HOMOLOGADA,"384.000,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6971,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6971
04,2015,32684,PREGÃO PRESENCIAL,Contrato de locação de impressora para impressão de exames de Raios-X e Ultrassom,HOMOLOGADA,"72.000,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6942,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6942
03,2015,110779,PREGÃO ELETRÔNICO,Aquisição de materiais de consumo necessário para uso em aparelhos de anestesia e ventiladores mecânicos,HOMOLOGADA,"46.898,70",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6917,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6917
02,2015,32694,PREGÃO ELETRÔNICO,Aquisição de Lâminas para Faca de Blair,HOMOLOGADA,"11.151,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6839,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6839
01,2015,154088,PREGÃO ELETRÔNICO,Discos para máquina de lavar piso.,HOMOLOGADA,"0,00",HMWG,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6792,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6792
005,2015,149289,PREGÃO PRESENCIAL,"prestação de serviço na execução de exame bioquímico Troponina (Dosagem Quantitativa), com fornecimento de insumos e cessão de 01 equipamento totalmente automatizado, em regime de comodato",HOMOLOGADA,"159.600,00",HRDML,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7401,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7401
004,2015,282894,PREGÃO PRESENCIAL,Aquisição de material de consumo para atender as necessidades do setor de Tomografia do Hospital Regional Deoclécio Marques de Lucena.,PUBLICADA,"0,00",HRDML,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6944,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6944
003,2015,280168,PREGÃO PRESENCIAL,"Aquisição de material de consumo, para atender as necessidades do Laboratório do Hospital Regional Deoclécio Marques de Lucena.",PUBLICADA,"0,00",HRDML,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6943,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6943
002,2015,184008,CONCORRÊNCIA PÚBLICA NACIONAL,"Contratação de empresa especializada na realização de serviços médicos, em regime de escala de plantão (presencial) na especialidade de clínica médica, objetivando suprir as necessidades do HRDML.",REPUBLICAÇÃO,"0,00",HRDML,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7499,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7499
002,2015,184008,CONCORRÊNCIA PÚBLICA NACIONAL,"contratação de empresa especializada na realização de serviços médicos, em regime de escala de plantão (presencial) na especialidade de clínica médica, objetivando suprir as necessidades do HRDML.",DESERTA,"0,00",HRDML,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7453,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7453
002,2015,275901,PREGÃO PRESENCIAL,"Prestação de serviços de manutenção preventiva e corretiva em 10 equipamentos perfuradores ósseos canulados pneumáticos, com reposição e peças.",PUBLICADA,"0,00",HRDML,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6858,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6858
001,2015,54783,CONCORRÊNCIA PÚBLICA NACIONAL,"contratação de serviços médicos através de empresa especializada, na área de cirurgia geral, para prestação de serviços no Hospital Regional Deoclécio Marques de Lucena-HRDML",HOMOLOGADA,"3.805.200,00",HRDML,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7267,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7267
001,2015,54783,CONCORRÊNCIA PÚBLICA NACIONAL,"O objeto da presente licitação destina-se a contratação de serviços médicos através de empresa especializada, na área de CIRURGIA GERAL, para prestação de serviço no Hospital Regional Deoclécio Marque",PUBLICADA,"0,00",HRDML,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7045,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7045
03,2015,142325,PREGÃO PRESENCIAL,aquisicao de generos alimenticios pereciveis,PUBLICADA,"0,00",HRHMM,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7681,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7681
02,2015,104793,PREGÃO PRESENCIAL,aquisicao de gas liquefeito de petroleo,REPUBLICAÇÃO,"0,00",HRHMM,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7240,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7240
01,2015,70306,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE PASSAGENS AÉREAS,HOMOLOGADA,"100,00",EMPROTUR,COMÉRCIO E SERVIÇOS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6973,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6973
002,2015,209904,PREGÃO PRESENCIAL,GAS GLP,HOMOLOGADA,"12.924,00",HRA,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6722,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6722
001,2015,81989,PREGÃO PRESENCIAL,GENEROS ALIMENTÍCIOS PERECIVEIS E AGUA MINERAL,PUBLICADA,"0,00",HRA,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6746,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6746
002,2015,77926,PREGÃO PRESENCIAL,"Lote I (Carnes), Lote II (Peixes), Lote III (Ovo), Lote IV (Coalhada, Iogurte e Queijo), Lote V (B Láctea e Leite), Lote VI (Frutas e Polpas), Lote VII (Vegetais), Lote VIII (Agua), Lote IX (Pães)",PUBLICADA,"139.174,80",HROGS,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7161,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7161
001,2015,33155,PREGÃO PRESENCIAL,Lote I - Bioquímica (Itens 01 a 09); Lote II - Imunologia (Itens 10 a 13); Lote III - Hematologia (14 a 18); Lote IV - Diversos (19 a 22); Lote V - Soluções (23 a 25),PUBLICADA,"20.541,88",HROGS,SAÚDE,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/7122,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/7122
02,2014,275385,PREGÃO PRESENCIAL,"Aquisição  de material hidráulico, elétrico, construção e acabamento.",PUBLICADA,"0,00",CEASA,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6191,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6191
006,2014,39375,PREGÃO PRESENCIAL,CONTRATAÇÃO DE EMPREZA DE SERVIÇOS MEDICOS HOSPITALAR,PUBLICADA,"0,00",CEASA,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6697,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6697
003,2014,37657,PREGÃO PRESENCIAL,"Contratação de Empresa, em regime de empretada por preço unitário para a prestação de serviço de limpeza, manutenção e conservação predial (áreas internas e imóveis), e porteiros armados.",PUBLICADA,"0,00",CEASA,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6242,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6242
001,2014,590047,PREGÃO PRESENCIAL,Caminhão equipado com coletor compactador de lixo,REABERTURA,"0,00",CEASA,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/5997,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/5997
001,2014,218123,CONVITE,"Serviços de advocacia na área cívil, trabalhista, e tributária,, noâmbito judicial e extrajudicial no RN.",REAPRAZADA,"0,00",CEASA,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6063,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6063
188,2014,218891,PREGÃO PRESENCIAL,CONTRATAÇÃO DE SERVIÇO DE PUBLICIDADE PARA CAMPANHAS SÓCIO-EDUCATIVAS.,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6734,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6734
0225,2014,231408,PREGÃO PRESENCIAL,CONTRATAÇÃO DOS SERVIÇOS DE AGENCIAMENTO DE PASSAGENS AÉREAS,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6708,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6708
0223,2014,261008,CREDENCIAMENTO,CONTRATAÇÃO DE INSTITUIÇÕES FINANCEIRAS E AGENTES ARRECADADORES ALTERNATIVOS,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6709,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6709
0219,2014,264199,RDC,EXECUÇÃO DAS OBRAS REFERENTES A CONSTRUÇÃO DA ETE DE JAGUARIBE EM NATAL/RN,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6682,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6682
0206,2014,210934,PREGÃO PRESENCIAL,AQUISIÇÃO DE ORTOPOLIFOSFATO DE SÓDIO PARA TRATAMENTO DE ÁGUA,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6703,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6703
0205,2014,203388,PREGÃO PRESENCIAL,AQUISIÇÃO DE CONDICIONADORES DE AR,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6705,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6705
0204,2014,231239,PREGÃO PRESENCIAL,AQUISIÇÃO DE MEDIDORES ELÉTRICOS DE VAZÃO - SAA CAPIM MACIO NATAL RN,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6702,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6702
0202,2014,111049,PREGÃO PRESENCIAL,"AQUISIÇÃO DE GPS GEODESICO, COM ACESSÓRIOS",PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6666,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6666
0201,2014,156029,TOMADA DE PREÇOS,"EXTENSÃO DA RES, BAIRRO DIX SEPT ROSADO, NATAL - RN.",PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6665,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6665
0200,2014,229240,PREGÃO PRESENCIAL,AQUISIÇÃO DE TONNERS DE IMPRESSÃO GRÁFICA,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6663,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6663
0197,2014,212191,PREGÃO PRESENCIAL,AQUISIÇÃO DE FRESADORA FERRAMENTEIRA PARA GOM,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6647,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6647
0196,2014,205494,PREGÃO PRESENCIAL,AQUISIÇÃO DE ADESIVOS PERSONALIZADOS COM APLICAÇÃO PARA FROTA DE VEÍCULOS DA CAERN,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6652,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6652
0195,2014,272521,PREGÃO PRESENCIAL,AQUISIÇÃO DE MATERIAL HIDRÁULICO EM FERRO FUNDIDO,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6646,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6646
0194,2014,216822,PREGÃO PRESENCIAL,AQUISIÇÃO DE MATERIAL DE SOLDAGEM PARA OFICINA MECANICA DA GOM,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6651,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6651
0193,2014,215629,CONCORRÊNCIA  NACIONAL,SERVIÇOS DE MANUTENÇÃO COM FORNECIMENTO DE MATERIAL NO SEE DA RNS,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6664,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6664
0191,2014,216804,PREGÃO PRESENCIAL,AQUISIÇÃO DE SELOS MECÂNICOS,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6673,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6673
0190,2014,074743,PREGÃO PRESENCIAL,AQUISIÇÃO DE LACRES DE SEGURANÇA PARA USO DA CAERN,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6645,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6645
0189,2014,147773,PREGÃO PRESENCIAL,AQUISIÇÃO DE MATERIAL MOBILIÁRIO PARA OS DIVERSOS SETORES DA CAERN,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6649,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6649
0188,2014,218891,CONVITE,CONTRATAÇÃO DE EMPRESA DE PUBLICIDADE PARA PRODUÇÃO DE CAMPANHA EDUCATIVA,CANCELADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6644,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6644
0187,2014,198897,PREGÃO PRESENCIAL,AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6662,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6662
0186,2014,213044,PREGÃO PRESENCIAL,AQUISIÇÃO DE VEÍCULO DE PASSEIO COLETIVO TIPO VAN,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6624,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6624
0185,2014,209311,PREGÃO PRESENCIAL,aquis. de materiais hidraulicos e equipamentos elétricos para utilização na instalação do BOOSTER do SAA de macaiba/rn,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6610,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6610
0184,2014,285082,TOMADA DE PREÇOS,REFORMA E AMPLIAÇÃO DA CAERN SANTANA DO MATOS,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6593,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6593
0183,2014,187058,PREGÃO PRESENCIAL,AQUISIÇÃO DE TUBOS DE PVC DEFOFO,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6572,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6572
0182,2014,074726,PREGÃO PRESENCIAL,REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE TUBOS E CONEXOES EM FERRO FUNDIDO,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6608,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6608
0181,2014,136695,PREGÃO PRESENCIAL,AQUISIÇÃO DE MATERIAIS DE HIGIENE E LIMPEZA PARA TODAS AS REGIONAIS,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6607,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6607
0180,2014,193937,PREGÃO PRESENCIAL,"AQUISIÇÃO DE MATERIAIS ELETRICOS PARA UNIDADE DE TRANSMISSÃO REMOTA - UTRS, PARA AUTOMAÇÃO DE SISTEMAS.",PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6605,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6605
0179,2014,117948,PREGÃO PRESENCIAL,AQUISIÇÃO DE MATERIAL HIDRÁULICO SAA RCA RNN,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6592,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6592
0178,2014,180169,PREGÃO PRESENCIAL,AQUISIÇÃO DE CONJUNTOS MOTOBOMBAS,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6591,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6591
0176,2014,111930,PREGÃO PRESENCIAL,AQUISIÇÃO DE EQUIPAMENTOS ELETRÔNICOS PARA USO NA UNIDADE DE TRATAMENTO DE AGUAS RESIDUAIS,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6606,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6606
0174,2014,196151,PREGÃO PRESENCIAL,AQUISIÇÃO DE MATERIAL HIDRÁULICO E EQUIPAMENTOS ELÉTRICOS SES CAPIM MACIO NATAL,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6589,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6589
0173,2014,283408,PREGÃO PRESENCIAL,AQUISIÇÃO DE VEÍCULOS SUV E PICK-UPS 4X4,PUBLICADA,"0,00",CAERN,ENCARGOS ESPECIAIS,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/6590,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/6590
